VBELN,POSNR,MATNR,KWMENG,VRKME,NETWR,WAERK,WERKS,LGORT,RECORD_SOURCE,LOAD_DATE
10000242,000040,000000000010000086,133.515,KG,10430.21,USD,1000,0001,SAP,2025-01-01 00:00:00
10000242,000050,000000000010000071,45.858,EA,14899.92,USD,1000,0001,SAP,2025-01-01 00:00:00
10000242,000060,000000000010000091,102.850,EA,28127.72,USD,1000,0001,SAP,2025-01-01 00:00:00
10000242,000070,000000000010000015,43.186,EA,5557.36,USD,1000,0001,SAP,2025-01-01 00:00:00
10000242,000080,000000000010000049,82.479,ST,29499.05,USD,1000,0001,SAP,2025-01-01 00:00:00
10000242,000090,000000000010000066,72.968,KG,4821.77,USD,1000,0001,SAP,2025-01-01 00:00:00
10000243,000010,000000000010000091,69.413,EA,20447.62,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000243,000020,000000000010000055,133.010,EA,29397.90,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000243,000030,000000000010000002,2.488,EA,753.63,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000243,000040,000000000010000068,43.963,EA,10198.16,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000243,000050,000000000010000079,136.886,ST,70387.82,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000243,000060,000000000010000040,84.068,EA,18505.62,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000243,000070,000000000010000054,137.712,ST,67750.90,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000243,000080,000000000010000021,127.529,EA,27503.85,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000244,000010,000000000010000021,61.910,EA,12771.43,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000244,000020,000000000010000059,49.367,ST,19104.16,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000244,000030,000000000010000099,60.297,ST,23999.71,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000244,000040,000000000010000013,26.694,ST,14976.21,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000244,000050,000000000010000016,39.996,KG,3053.51,MYR,1000,0001,SAP,2025-01-01 00:00:00
10000245,000010,000000000010000042,145.456,EA,27940.61,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000245,000020,000000000010000079,104.735,ST,45170.59,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000245,000030,000000000010000029,132.853,ST,50170.57,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000245,000040,000000000010000083,117.826,ST,48844.01,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000245,000050,000000000010000053,36.816,ST,12952.50,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000246,000010,000000000010000053,104.623,ST,40124.40,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000246,000020,000000000010000078,148.461,EA,31720.13,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000246,000030,000000000010000032,46.120,EA,9216.73,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000246,000040,000000000010000073,120.659,ST,55076.70,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000246,000050,000000000010000039,92.656,ST,29507.35,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000246,000060,000000000010000035,145.556,EA,20295.07,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000246,000070,000000000010000087,35.523,PAL,113429.44,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000246,000080,000000000010000063,88.077,ST,45153.82,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000247,000010,000000000010000046,138.379,KG,9952.34,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000247,000020,000000000010000023,130.489,ST,61332.78,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000247,000030,000000000010000012,28.141,EA,5040.64,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000247,000040,000000000010000047,89.648,PAL,326210.81,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000247,000050,000000000010000053,99.821,ST,41545.03,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000248,000010,000000000010000069,32.591,ST,18554.11,SEK,1000,0001,SAP,2025-01-01 00:00:00
10000248,000020,000000000010000064,65.039,ST,25450.99,SEK,1000,0001,SAP,2025-01-01 00:00:00
10000248,000030,000000000010000087,32.493,PAL,123823.74,SEK,1000,0001,SAP,2025-01-01 00:00:00
10000248,000040,000000000010000097,12.284,PAL,51779.43,SEK,1000,0001,SAP,2025-01-01 00:00:00
10000248,000050,000000000010000005,137.364,EA,27435.62,SEK,1000,0001,SAP,2025-01-01 00:00:00
10000248,000060,000000000010000049,90.762,ST,31093.40,SEK,1000,0001,SAP,2025-01-01 00:00:00
10000248,000070,000000000010000027,44.433,PAL,199271.99,SEK,1000,0001,SAP,2025-01-01 00:00:00
10000248,000080,000000000010000073,48.676,ST,23867.76,SEK,1000,0001,SAP,2025-01-01 00:00:00
10000248,000090,000000000010000038,68.724,EA,17367.14,SEK,1000,0001,SAP,2025-01-01 00:00:00
10000249,000010,000000000010000035,133.028,EA,18139.03,IDR,1000,0001,SAP,2025-01-01 00:00:00
10000249,000020,000000000010000038,135.615,EA,32555.81,IDR,1000,0001,SAP,2025-01-01 00:00:00
10000249,000030,000000000010000056,187.344,KG,14818.68,IDR,1000,0001,SAP,2025-01-01 00:00:00
10000249,000040,000000000010000068,38.398,EA,7881.20,IDR,1000,0001,SAP,2025-01-01 00:00:00
10000249,000050,000000000010000002,54.622,EA,16731.78,IDR,1000,0001,SAP,2025-01-01 00:00:00
10000249,000060,000000000010000087,74.040,PAL,237569.41,IDR,1000,0001,SAP,2025-01-01 00:00:00
10000249,000070,000000000010000024,145.533,ST,61910.75,IDR,1000,0001,SAP,2025-01-01 00:00:00
10000249,000080,000000000010000020,113.821,EA,16072.79,IDR,1000,0001,SAP,2025-01-01 00:00:00
10000249,000090,000000000010000063,69.975,ST,36993.11,IDR,1000,0001,SAP,2025-01-01 00:00:00
10000250,000010,000000000010000097,34.855,PAL,156473.26,USD,1000,0001,SAP,2025-01-01 00:00:00
10000250,000020,000000000010000079,4.427,ST,2138.94,USD,1000,0001,SAP,2025-01-01 00:00:00
10000250,000030,000000000010000041,131.072,EA,25906.11,USD,1000,0001,SAP,2025-01-01 00:00:00
10000250,000040,000000000010000059,147.554,ST,58271.66,USD,1000,0001,SAP,2025-01-01 00:00:00
10000250,000050,000000000010000074,113.678,ST,71887.44,USD,1000,0001,SAP,2025-01-01 00:00:00
10000250,000060,000000000010000088,120.368,EA,30943.64,USD,1000,0001,SAP,2025-01-01 00:00:00
10000250,000070,000000000010000078,143.021,EA,35337.23,USD,1000,0001,SAP,2025-01-01 00:00:00
10000251,000010,000000000010000070,75.950,EA,16370.26,COP,1000,0001,SAP,2025-01-01 00:00:00
10000251,000020,000000000010000044,142.652,ST,68115.69,COP,1000,0001,SAP,2025-01-01 00:00:00
10000251,000030,000000000010000057,39.896,PAL,170353.23,COP,1000,0001,SAP,2025-01-01 00:00:00
10000251,000040,000000000010000003,93.774,ST,49773.92,COP,1000,0001,SAP,2025-01-01 00:00:00
10000251,000050,000000000010000011,37.916,EA,7492.26,COP,1000,0001,SAP,2025-01-01 00:00:00
10000251,000060,000000000010000040,29.024,EA,5539.13,COP,1000,0001,SAP,2025-01-01 00:00:00
10000251,000070,000000000010000045,15.995,EA,2171.13,COP,1000,0001,SAP,2025-01-01 00:00:00
10000251,000080,000000000010000034,51.112,ST,24378.70,COP,1000,0001,SAP,2025-01-01 00:00:00
10000252,000010,000000000010000031,110.015,EA,26997.89,NOK,1000,0001,SAP,2025-01-01 00:00:00
10000252,000020,000000000010000076,282.411,KG,21313.85,NOK,1000,0001,SAP,2025-01-01 00:00:00
10000252,000030,000000000010000085,127.961,EA,13781.65,NOK,1000,0001,SAP,2025-01-01 00:00:00
10000252,000040,000000000010000013,56.799,ST,34413.40,NOK,1000,0001,SAP,2025-01-01 00:00:00
10000252,000050,000000000010000002,99.457,EA,29831.35,NOK,1000,0001,SAP,2025-01-01 00:00:00
10000252,000060,000000000010000073,37.772,ST,16649.56,NOK,1000,0001,SAP,2025-01-01 00:00:00
10000252,000070,000000000010000061,117.039,EA,27908.94,NOK,1000,0001,SAP,2025-01-01 00:00:00
10000253,000010,000000000010000099,115.718,ST,45727.43,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000253,000020,000000000010000066,109.205,KG,8257.89,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000253,000030,000000000010000029,52.805,ST,21333.78,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000253,000040,000000000010000020,8.091,EA,1095.29,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000253,000050,000000000010000072,72.805,EA,21879.23,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000253,000060,000000000010000064,117.565,ST,44188.16,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000253,000070,000000000010000012,40.145,EA,7596.30,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000253,000080,000000000010000043,79.818,ST,39163.50,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000253,000090,000000000010000098,34.128,EA,9034.68,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000254,000010,000000000010000056,175.605,KG,14012.22,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000254,000020,000000000010000037,45.818,PAL,143712.60,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000254,000030,000000000010000069,64.964,ST,37440.29,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000254,000040,000000000010000068,140.491,EA,28923.27,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000254,000050,000000000010000030,111.555,EA,24734.87,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000254,000060,000000000010000081,14.495,EA,2762.15,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000254,000070,000000000010000010,89.901,EA,11156.51,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000254,000080,000000000010000033,17.839,ST,10524.14,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000254,000090,000000000010000085,64.721,EA,6679.77,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000255,000010,000000000010000044,86.790,ST,43228.00,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000255,000020,000000000010000088,108.270,EA,30921.32,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000255,000030,000000000010000016,233.224,KG,20487.26,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000255,000040,000000000010000067,84.783,PAL,328154.93,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000255,000050,000000000010000005,121.077,EA,28414.43,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000255,000060,000000000010000092,148.107,EA,23563.60,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000255,000070,000000000010000090,142.015,EA,29078.93,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000255,000080,000000000010000019,66.096,ST,33542.86,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000256,000010,000000000010000093,107.645,ST,37530.35,USD,1000,0001,SAP,2025-01-01 00:00:00
10000256,000020,000000000010000075,44.196,EA,5906.40,USD,1000,0001,SAP,2025-01-01 00:00:00
10000256,000030,000000000010000079,149.565,ST,75840.05,USD,1000,0001,SAP,2025-01-01 00:00:00
10000256,000040,000000000010000097,35.582,PAL,134770.93,USD,1000,0001,SAP,2025-01-01 00:00:00
10000256,000050,000000000010000063,145.451,ST,74809.75,USD,1000,0001,SAP,2025-01-01 00:00:00
10000256,000060,000000000010000049,53.865,ST,17263.12,USD,1000,0001,SAP,2025-01-01 00:00:00
10000256,000070,000000000010000069,21.303,ST,10736.15,USD,1000,0001,SAP,2025-01-01 00:00:00
10000257,000010,000000000010000011,114.414,EA,22094.96,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000257,000020,000000000010000042,74.528,EA,14479.72,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000257,000030,000000000010000034,79.398,ST,36178.06,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000257,000040,000000000010000076,286.379,KG,19924.64,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000257,000050,000000000010000001,19.998,EA,5692.75,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000257,000060,000000000010000023,110.907,ST,46800.57,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000257,000070,000000000010000084,119.363,ST,62620.68,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000257,000080,000000000010000050,103.382,EA,15392.05,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000257,000090,000000000010000080,141.213,EA,24176.54,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000258,000010,000000000010000036,253.551,KG,24350.46,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000258,000020,000000000010000098,122.770,EA,30157.61,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000258,000030,000000000010000056,155.536,KG,11437.00,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000258,000040,000000000010000011,20.397,EA,3817.45,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000258,000050,000000000010000035,74.483,EA,11079.87,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000258,000060,000000000010000077,37.370,PAL,169061.10,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000258,000070,000000000010000061,3.785,EA,966.94,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000258,000080,000000000010000072,38.214,EA,10221.52,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000258,000090,000000000010000065,45.060,EA,4550.21,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000258,000100,000000000010000075,46.019,EA,5161.01,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000259,000010,000000000010000049,95.486,ST,31273.50,USD,1000,0001,SAP,2025-01-01 00:00:00
10000259,000020,000000000010000015,12.347,EA,1632.04,USD,1000,0001,SAP,2025-01-01 00:00:00
10000259,000030,000000000010000018,11.570,EA,2809.74,USD,1000,0001,SAP,2025-01-01 00:00:00
10000259,000040,000000000010000085,45.830,EA,4691.43,USD,1000,0001,SAP,2025-01-01 00:00:00
10000259,000050,000000000010000053,112.666,ST,41351.30,USD,1000,0001,SAP,2025-01-01 00:00:00
10000259,000060,000000000010000008,12.458,EA,2544.14,USD,1000,0001,SAP,2025-01-01 00:00:00
10000259,000070,000000000010000014,113.535,ST,40935.20,USD,1000,0001,SAP,2025-01-01 00:00:00
10000259,000080,000000000010000047,43.364,PAL,161724.63,USD,1000,0001,SAP,2025-01-01 00:00:00
10000259,000090,000000000010000092,16.431,EA,2699.44,USD,1000,0001,SAP,2025-01-01 00:00:00
10000259,000100,000000000010000036,293.023,KG,28588.74,USD,1000,0001,SAP,2025-01-01 00:00:00
10000260,000010,000000000010000064,18.002,ST,7435.80,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000260,000020,000000000010000079,136.471,ST,58555.89,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000260,000030,000000000010000015,58.128,EA,6746.58,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000260,000040,000000000010000071,39.166,EA,10431.01,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000260,000050,000000000010000093,84.991,ST,27561.73,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000260,000060,000000000010000065,81.472,EA,9402.05,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000260,000070,000000000010000040,106.160,EA,20626.47,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000261,000010,000000000010000014,99.249,ST,35391.43,USD,1000,0001,SAP,2025-01-01 00:00:00
10000261,000020,000000000010000024,89.501,ST,34858.70,USD,1000,0001,SAP,2025-01-01 00:00:00
10000261,000030,000000000010000073,119.469,ST,57849.92,USD,1000,0001,SAP,2025-01-01 00:00:00
10000261,000040,000000000010000081,144.849,EA,31753.36,USD,1000,0001,SAP,2025-01-01 00:00:00
10000261,000050,000000000010000037,65.654,PAL,206455.46,USD,1000,0001,SAP,2025-01-01 00:00:00
10000261,000060,000000000010000040,13.553,EA,2596.65,USD,1000,0001,SAP,2025-01-01 00:00:00
10000261,000070,000000000010000010,32.119,EA,4061.53,USD,1000,0001,SAP,2025-01-01 00:00:00
10000261,000080,000000000010000061,23.186,EA,5289.32,USD,1000,0001,SAP,2025-01-01 00:00:00
10000261,000090,000000000010000084,115.701,ST,63914.18,USD,1000,0001,SAP,2025-01-01 00:00:00
10000262,000010,000000000010000001,38.783,EA,11089.53,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000262,000020,000000000010000029,35.346,ST,14206.63,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000262,000030,000000000010000051,60.963,EA,14284.54,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000262,000040,000000000010000035,29.464,EA,4534.70,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000262,000050,000000000010000061,54.516,EA,13511.45,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000262,000060,000000000010000098,28.087,EA,7584.99,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000262,000070,000000000010000094,90.925,ST,57642.30,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000262,000080,000000000010000066,20.285,KG,1560.03,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000262,000090,000000000010000030,145.643,EA,32981.50,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000262,000100,000000000010000063,125.153,ST,73618.82,PLN,1000,0001,SAP,2025-01-01 00:00:00
10000263,000010,000000000010000021,105.360,EA,21581.90,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000263,000020,000000000010000077,74.715,PAL,316091.38,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000263,000030,000000000010000084,83.569,ST,45316.00,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000263,000040,000000000010000092,57.146,EA,10401.87,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000263,000050,000000000010000059,15.255,ST,6138.66,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000263,000060,000000000010000061,102.344,EA,26920.90,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000263,000070,000000000010000054,8.144,ST,4643.57,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000263,000080,000000000010000018,101.713,EA,24790.97,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000263,000090,000000000010000076,50.758,KG,3697.42,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000263,000100,000000000010000056,298.780,KG,23354.05,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000264,000010,000000000010000016,280.169,KG,25490.02,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000264,000020,000000000010000029,90.213,ST,30811.35,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000264,000030,000000000010000041,2.904,EA,570.63,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000264,000040,000000000010000067,29.079,PAL,114630.17,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000264,000050,000000000010000070,23.524,EA,5207.62,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000264,000060,000000000010000075,63.007,EA,7281.29,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000265,000010,000000000010000002,19.925,EA,5589.02,USD,1000,0001,SAP,2025-01-01 00:00:00
10000265,000020,000000000010000052,12.100,EA,2999.31,USD,1000,0001,SAP,2025-01-01 00:00:00
10000265,000030,000000000010000034,46.197,ST,23301.01,USD,1000,0001,SAP,2025-01-01 00:00:00
10000265,000040,000000000010000077,19.378,PAL,79662.25,USD,1000,0001,SAP,2025-01-01 00:00:00
10000265,000050,000000000010000065,118.140,EA,11981.34,USD,1000,0001,SAP,2025-01-01 00:00:00
10000265,000060,000000000010000024,25.114,ST,9603.43,USD,1000,0001,SAP,2025-01-01 00:00:00
10000265,000070,000000000010000020,90.731,EA,13440.38,USD,1000,0001,SAP,2025-01-01 00:00:00
10000265,000080,000000000010000026,266.492,KG,15604.40,USD,1000,0001,SAP,2025-01-01 00:00:00
10000265,000090,000000000010000070,137.331,EA,29048.16,USD,1000,0001,SAP,2025-01-01 00:00:00
10000266,000010,000000000010000062,129.164,EA,38441.32,USD,1000,0001,SAP,2025-01-01 00:00:00
10000266,000020,000000000010000077,49.988,PAL,195330.15,USD,1000,0001,SAP,2025-01-01 00:00:00
10000266,000030,000000000010000002,127.814,EA,36398.12,USD,1000,0001,SAP,2025-01-01 00:00:00
10000266,000040,000000000010000066,291.413,KG,22444.03,USD,1000,0001,SAP,2025-01-01 00:00:00
10000266,000050,000000000010000084,92.117,ST,50049.99,USD,1000,0001,SAP,2025-01-01 00:00:00
10000266,000060,000000000010000065,72.037,EA,8678.92,USD,1000,0001,SAP,2025-01-01 00:00:00
10000266,000070,000000000010000097,47.007,PAL,184580.27,USD,1000,0001,SAP,2025-01-01 00:00:00
10000267,000010,000000000010000052,3.159,EA,844.43,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000267,000020,000000000010000046,165.307,KG,11595.07,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000267,000030,000000000010000024,73.001,ST,30001.39,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000267,000040,000000000010000064,10.561,ST,4547.63,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000267,000050,000000000010000029,49.073,ST,18127.38,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000267,000060,000000000010000083,66.882,ST,26949.00,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000268,000010,000000000010000054,101.513,ST,58446.85,USD,1000,0001,SAP,2025-01-01 00:00:00
10000268,000020,000000000010000034,146.382,ST,71950.85,USD,1000,0001,SAP,2025-01-01 00:00:00
10000268,000030,000000000010000025,64.490,EA,8161.12,USD,1000,0001,SAP,2025-01-01 00:00:00
10000268,000040,000000000010000045,35.184,EA,5046.67,USD,1000,0001,SAP,2025-01-01 00:00:00
10000268,000050,000000000010000048,10.299,EA,1644.87,USD,1000,0001,SAP,2025-01-01 00:00:00
10000268,000060,000000000010000040,4.615,EA,862.98,USD,1000,0001,SAP,2025-01-01 00:00:00
10000268,000070,000000000010000010,109.363,EA,15840.97,USD,1000,0001,SAP,2025-01-01 00:00:00
10000268,000080,000000000010000088,16.030,EA,4549.71,USD,1000,0001,SAP,2025-01-01 00:00:00
10000269,000010,000000000010000012,149.944,EA,26615.33,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000269,000020,000000000010000021,96.807,EA,19826.50,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000269,000030,000000000010000046,77.000,KG,5982.26,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000269,000040,000000000010000048,19.481,EA,3585.86,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000269,000050,000000000010000084,88.446,ST,44008.01,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000269,000060,000000000010000019,38.723,ST,19621.63,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000270,000010,000000000010000004,27.646,ST,13482.28,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000270,000020,000000000010000040,27.354,EA,5428.88,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000270,000030,000000000010000056,240.594,KG,17692.86,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000270,000040,000000000010000087,59.662,PAL,201982.02,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000270,000050,000000000010000002,124.761,EA,36108.87,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000270,000060,000000000010000064,64.017,ST,28692.88,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000270,000070,000000000010000089,98.119,ST,51943.78,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000271,000010,000000000010000035,138.527,EA,21125.50,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000271,000020,000000000010000058,133.947,EA,26081.03,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000271,000030,000000000010000088,4.142,EA,1156.20,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000271,000040,000000000010000056,153.721,KG,11564.29,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000271,000050,000000000010000046,250.829,KG,19393.32,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000271,000060,000000000010000059,40.341,ST,15722.43,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000271,000070,000000000010000054,99.825,ST,52069.90,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000271,000080,000000000010000079,8.045,ST,3726.13,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000271,000090,000000000010000042,127.913,EA,22898.82,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000271,000100,000000000010000064,26.433,ST,10094.54,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000272,000010,000000000010000072,80.216,EA,23934.80,USD,1000,0001,SAP,2025-01-01 00:00:00
10000272,000020,000000000010000096,94.725,KG,7582.78,USD,1000,0001,SAP,2025-01-01 00:00:00
10000272,000030,000000000010000038,139.980,EA,34026.70,USD,1000,0001,SAP,2025-01-01 00:00:00
10000272,000040,000000000010000094,104.630,ST,60675.03,USD,1000,0001,SAP,2025-01-01 00:00:00
10000272,000050,000000000010000008,32.809,EA,7173.75,USD,1000,0001,SAP,2025-01-01 00:00:00
10000272,000060,000000000010000061,62.770,EA,15875.75,USD,1000,0001,SAP,2025-01-01 00:00:00
10000272,000070,000000000010000059,85.433,ST,32358.50,USD,1000,0001,SAP,2025-01-01 00:00:00
10000272,000080,000000000010000087,32.499,PAL,106669.28,USD,1000,0001,SAP,2025-01-01 00:00:00
10000273,000010,000000000010000099,65.716,ST,26018.43,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000273,000020,000000000010000075,53.713,EA,5965.44,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000273,000030,000000000010000066,160.168,KG,10187.35,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000273,000040,000000000010000057,12.665,PAL,57219.99,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000273,000050,000000000010000069,73.091,ST,42413.10,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000273,000060,000000000010000091,52.198,EA,15381.01,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000274,000010,000000000010000100,35.733,EA,6678.41,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000274,000020,000000000010000026,177.437,KG,10936.73,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000274,000030,000000000010000029,27.365,ST,10165.13,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000274,000040,000000000010000001,95.359,EA,26584.71,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000274,000050,000000000010000079,80.079,ST,38260.74,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000274,000060,000000000010000061,143.441,EA,36780.81,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000275,000010,000000000010000035,92.632,EA,13685.03,USD,1000,0001,SAP,2025-01-01 00:00:00
10000275,000020,000000000010000057,5.061,PAL,23168.19,USD,1000,0001,SAP,2025-01-01 00:00:00
10000275,000030,000000000010000070,91.969,EA,19483.38,USD,1000,0001,SAP,2025-01-01 00:00:00
10000275,000040,000000000010000004,128.172,ST,69445.99,USD,1000,0001,SAP,2025-01-01 00:00:00
10000275,000050,000000000010000094,35.990,ST,22933.14,USD,1000,0001,SAP,2025-01-01 00:00:00
10000275,000060,000000000010000064,23.625,ST,9661.45,USD,1000,0001,SAP,2025-01-01 00:00:00
10000275,000070,000000000010000006,149.055,KG,9869.98,USD,1000,0001,SAP,2025-01-01 00:00:00
10000275,000080,000000000010000017,13.000,PAL,44622.82,USD,1000,0001,SAP,2025-01-01 00:00:00
10000275,000090,000000000010000021,68.716,EA,14945.20,USD,1000,0001,SAP,2025-01-01 00:00:00
10000275,000100,000000000010000014,94.984,ST,34580.13,USD,1000,0001,SAP,2025-01-01 00:00:00
